time,rating,free_text,surgery,pcn,jev_sentiment,jev_sentiment_confidence,jev_primary_topic,jev_primary_topic_confidence,jev_secondary_topics,jev_secondary_topic_scores,jev_sentiment_strength,jev_sentiment_strength_confidence,jev_actionability,jev_actionability_confidence,jev_urgency,jev_urgency_confidence
5/5/25 15:49,Very good,I was treated kindly efficiently and effectively by Dr PERSON eling which I appreciated,Health-Partners-at-Violet-Melchett,Brompton-Health-PCN,Positive,1.0,Staff Kindness and Empathy,0.76,,"{""Appointment Availability and Lead Times"": 0.04, ""Clinical Assessment and Diagnosis"": 0.04, ""Consultation Communication and Listening"": 0.26, ""Digital Booking and Online Systems"": 0.02, ""Facilities, Cleanliness and Environment"": 0.02, ""Feedback and Complaints Handling"": 0.03, ""Follow-up and Continuity of Care"": 0.03, ""Mental Health Support"": 0.04, ""Overall Service and Practice"": 0.27, ""Patient Information and Education"": 0.04, ""Physical Accessibility"": 0.02, ""Prescriptions and Medication Management"": 0.02, ""Reception Service"": 0.03, ""Referral, Specialist and Hospital Coordination"": 0.02, ""Remote Consultation"": 0.02, ""Respect, Dignity, Privacy and Inclusion"": 0.2, ""Staff Kindness and Empathy"": 0.72, ""Staff Professionalism and Knowledge"": 0.51, ""Telephone Access"": 0.02, ""Tests, Investigations and Results"": 0.02, ""Treatment Effectiveness and Safety"": 0.5, ""Vaccinations and Immunisations"": 0.02, ""Waiting Time at the Surgery"": 0.08, ""Website and Practice Information"": 0.02}",2.03,0.91,0.0,1.0,0.01,0.99
1/17/25 19:48,Very good,KPMC provides exceptional care and healthcare,Kensington-Park-Medical-Centre,Brompton-Health-PCN,Positive,1.0,Overall Service and Practice,1.0,,"{""Appointment Availability and Lead Times"": 0.02, ""Clinical Assessment and Diagnosis"": 0.03, ""Consultation Communication and Listening"": 0.03, ""Digital Booking and Online Systems"": 0.02, ""Facilities, Cleanliness and Environment"": 0.02, ""Feedback and Complaints Handling"": 0.02, ""Follow-up and Continuity of Care"": 0.03, ""Mental Health Support"": 0.02, ""Overall Service and Practice"": 0.48, ""Patient Information and Education"": 0.03, ""Physical Accessibility"": 0.02, ""Prescriptions and Medication Management"": 0.02, ""Reception Service"": 0.02, ""Referral, Specialist and Hospital Coordination"": 0.02, ""Remote Consultation"": 0.02, ""Respect, Dignity, Privacy and Inclusion"": 0.02, ""Staff Kindness and Empathy"": 0.08, ""Staff Professionalism and Knowledge"": 0.07, ""Telephone Access"": 0.02, ""Tests, Investigations and Results"": 0.02, ""Treatment Effectiveness and Safety"": 0.11, ""Vaccinations and Immunisations"": 0.02, ""Waiting Time at the Surgery"": 0.02, ""Website and Practice Information"": 0.02}",3.04,0.91,0.0,1.0,0.01,0.99
4/14/26 17:24,Very good,I wrote on Patches and the GP called me the very next day,Health-Partners-at-Violet-Melchett,Brompton-Health-PCN,Neutral or Mixed,0.38,Follow-up and Continuity of Care,0.49,,"{""Appointment Availability and Lead Times"": 0.36, ""Clinical Assessment and Diagnosis"": 0.04, ""Consultation Communication and Listening"": 0.21, ""Digital Booking and Online Systems"": 0.02, ""Facilities, Cleanliness and Environment"": 0.02, ""Feedback and Complaints Handling"": 0.44, ""Follow-up and Continuity of Care"": 0.68, ""Mental Health Support"": 0.1, ""Overall Service and Practice"": 0.21, ""Patient Information and Education"": 0.07, ""Physical Accessibility"": 0.03, ""Prescriptions and Medication Management"": 0.3, ""Reception Service"": 0.06, ""Referral, Specialist and Hospital Coordination"": 0.03, ""Remote Consultation"": 0.07, ""Respect, Dignity, Privacy and Inclusion"": 0.02, ""Staff Kindness and Empathy"": 0.09, ""Staff Professionalism and Knowledge"": 0.13, ""Telephone Access"": 0.51, ""Tests, Investigations and Results"": 0.02, ""Treatment Effectiveness and Safety"": 0.05, ""Vaccinations and Immunisations"": 0.11, ""Waiting Time at the Surgery"": 0.45, ""Website and Practice Information"": 0.04}",0.71,0.41,0.29,0.71,0.42,0.58
2/9/24 20:54,Very poor,Doctor was very rude and she was in a rush because she said they are closing soon and she is tired and did not even help me with my condition just asked me to be patient,Emperors-Gate-Health-Centre,Brompton-Health-PCN,Negative,1.0,Consultation Communication and Listening,0.84,"Staff Kindness and Empathy | Staff Professionalism and Knowledge | Respect, Dignity, Privacy and Inclusion","{""Appointment Availability and Lead Times"": 0.1, ""Clinical Assessment and Diagnosis"": 0.33, ""Consultation Communication and Listening"": 0.88, ""Digital Booking and Online Systems"": 0.02, ""Facilities, Cleanliness and Environment"": 0.03, ""Feedback and Complaints Handling"": 0.05, ""Follow-up and Continuity of Care"": 0.05, ""Mental Health Support"": 0.03, ""Overall Service and Practice"": 0.44, ""Patient Information and Education"": 0.45, ""Physical Accessibility"": 0.02, ""Prescriptions and Medication Management"": 0.03, ""Reception Service"": 0.04, ""Referral, Specialist and Hospital Coordination"": 0.02, ""Remote Consultation"": 0.02, ""Respect, Dignity, Privacy and Inclusion"": 0.64, ""Staff Kindness and Empathy"": 0.86, ""Staff Professionalism and Knowledge"": 0.82, ""Telephone Access"": 0.02, ""Tests, Investigations and Results"": 0.02, ""Treatment Effectiveness and Safety"": 0.16, ""Vaccinations and Immunisations"": 0.02, ""Waiting Time at the Surgery"": 0.15, ""Website and Practice Information"": 0.02}",3.11,0.86,2.83,0.83,2.04,0.8
3/9/24 12:00,Very good,Amazing GP and a good receptionist,Kensington-Park-Medical-Centre,Brompton-Health-PCN,Positive,1.0,Staff Professionalism and Knowledge,0.78,Reception Service,"{""Appointment Availability and Lead Times"": 0.02, ""Clinical Assessment and Diagnosis"": 0.03, ""Consultation Communication and Listening"": 0.06, ""Digital Booking and Online Systems"": 0.02, ""Facilities, Cleanliness and Environment"": 0.02, ""Feedback and Complaints Handling"": 0.02, ""Follow-up and Continuity of Care"": 0.03, ""Mental Health Support"": 0.02, ""Overall Service and Practice"": 0.2, ""Patient Information and Education"": 0.02, ""Physical Accessibility"": 0.02, ""Prescriptions and Medication Management"": 0.02, ""Reception Service"": 0.78, ""Referral, Specialist and Hospital Coordination"": 0.02, ""Remote Consultation"": 0.02, ""Respect, Dignity, Privacy and Inclusion"": 0.02, ""Staff Kindness and Empathy"": 0.23, ""Staff Professionalism and Knowledge"": 0.41, ""Telephone Access"": 0.02, ""Tests, Investigations and Results"": 0.02, ""Treatment Effectiveness and Safety"": 0.03, ""Vaccinations and Immunisations"": 0.02, ""Waiting Time at the Surgery"": 0.02, ""Website and Practice Information"": 0.02}",2.87,0.88,0.0,1.0,0.0,1.0
5/21/24 15:10,Very good,Very good support from the doctors and the whole team The doctors are knowledgeable and always ready to solve any medical problem,Stanhope-Mews-Surgery,Brompton-Health-PCN,Positive,1.0,Staff Professionalism and Knowledge,1.0,,"{""Appointment Availability and Lead Times"": 0.02, ""Clinical Assessment and Diagnosis"": 0.14, ""Consultation Communication and Listening"": 0.18, ""Digital Booking and Online Systems"": 0.02, ""Facilities, Cleanliness and Environment"": 0.02, ""Feedback and Complaints Handling"": 0.03, ""Follow-up and Continuity of Care"": 0.07, ""Mental Health Support"": 0.03, ""Overall Service and Practice"": 0.38, ""Patient Information and Education"": 0.08, ""Physical Accessibility"": 0.02, ""Prescriptions and Medication Management"": 0.03, ""Reception Service"": 0.03, ""Referral, Specialist and Hospital Coordination"": 0.03, ""Remote Consultation"": 0.02, ""Respect, Dignity, Privacy and Inclusion"": 0.03, ""Staff Kindness and Empathy"": 0.44, ""Staff Professionalism and Knowledge"": 0.87, ""Telephone Access"": 0.02, ""Tests, Investigations and Results"": 0.02, ""Treatment Effectiveness and Safety"": 0.11, ""Vaccinations and Immunisations"": 0.02, ""Waiting Time at the Surgery"": 0.02, ""Website and Practice Information"": 0.02}",2.88,0.89,0.0,1.0,0.0,1.0
1/8/25 15:20,Good,It s been easy to get repeat prescriptions but trying to get a new medication added has been very difficult I have often sent through requests and nothing has happened,Earls-Court-Medical-Centre,Brompton-Health-PCN,Negative,0.56,Prescriptions and Medication Management,1.0,,"{""Appointment Availability and Lead Times"": 0.07, ""Clinical Assessment and Diagnosis"": 0.11, ""Consultation Communication and Listening"": 0.12, ""Digital Booking and Online Systems"": 0.14, ""Facilities, Cleanliness and Environment"": 0.02, ""Feedback and Complaints Handling"": 0.04, ""Follow-up and Continuity of Care"": 0.48, ""Mental Health Support"": 0.02, ""Overall Service and Practice"": 0.23, ""Patient Information and Education"": 0.03, ""Physical Accessibility"": 0.02, ""Prescriptions and Medication Management"": 0.93, ""Reception Service"": 0.05, ""Referral, Specialist and Hospital Coordination"": 0.02, ""Remote Consultation"": 0.03, ""Respect, Dignity, Privacy and Inclusion"": 0.02, ""Staff Kindness and Empathy"": 0.03, ""Staff Professionalism and Knowledge"": 0.06, ""Telephone Access"": 0.03, ""Tests, Investigations and Results"": 0.02, ""Treatment Effectiveness and Safety"": 0.03, ""Vaccinations and Immunisations"": 0.02, ""Waiting Time at the Surgery"": 0.1, ""Website and Practice Information"": 0.03}",1.88,0.82,2.83,0.83,1.86,0.77
7/30/26 10:38,Very good,On time fast very polite staff,Earls-Court-Medical-Centre,Brompton-Health-PCN,Positive,1.0,Waiting Time at the Surgery,0.57,Staff Kindness and Empathy,"{""Appointment Availability and Lead Times"": 0.14, ""Clinical Assessment and Diagnosis"": 0.02, ""Consultation Communication and Listening"": 0.18, ""Digital Booking and Online Systems"": 0.02, ""Facilities, Cleanliness and Environment"": 0.02, ""Feedback and Complaints Handling"": 0.03, ""Follow-up and Continuity of Care"": 0.02, ""Mental Health Support"": 0.01, ""Overall Service and Practice"": 0.41, ""Patient Information and Education"": 0.02, ""Physical Accessibility"": 0.02, ""Prescriptions and Medication Management"": 0.02, ""Reception Service"": 0.34, ""Referral, Specialist and Hospital Coordination"": 0.02, ""Remote Consultation"": 0.02, ""Respect, Dignity, Privacy and Inclusion"": 0.1, ""Staff Kindness and Empathy"": 0.69, ""Staff Professionalism and Knowledge"": 0.57, ""Telephone Access"": 0.02, ""Tests, Investigations and Results"": 0.02, ""Treatment Effectiveness and Safety"": 0.02, ""Vaccinations and Immunisations"": 0.01, ""Waiting Time at the Surgery"": 0.7, ""Website and Practice Information"": 0.02}",2.18,0.82,0.0,1.0,0.0,1.0
11/7/25 9:56,Very good,Friendly at reception I collected a prescription,Stanhope-Mews-Surgery,Brompton-Health-PCN,Positive,0.64,Reception Service,0.93,Staff Kindness and Empathy,"{""Appointment Availability and Lead Times"": 0.02, ""Clinical Assessment and Diagnosis"": 0.02, ""Consultation Communication and Listening"": 0.05, ""Digital Booking and Online Systems"": 0.02, ""Facilities, Cleanliness and Environment"": 0.03, ""Feedback and Complaints Handling"": 0.03, ""Follow-up and Continuity of Care"": 0.03, ""Mental Health Support"": 0.02, ""Overall Service and Practice"": 0.18, ""Patient Information and Education"": 0.04, ""Physical Accessibility"": 0.02, ""Prescriptions and Medication Management"": 0.31, ""Reception Service"": 0.72, ""Referral, Specialist and Hospital Coordination"": 0.02, ""Remote Consultation"": 0.02, ""Respect, Dignity, Privacy and Inclusion"": 0.09, ""Staff Kindness and Empathy"": 0.68, ""Staff Professionalism and Knowledge"": 0.18, ""Telephone Access"": 0.02, ""Tests, Investigations and Results"": 0.02, ""Treatment Effectiveness and Safety"": 0.02, ""Vaccinations and Immunisations"": 0.01, ""Waiting Time at the Surgery"": 0.02, ""Website and Practice Information"": 0.02}",1.01,0.97,0.01,0.99,0.0,1.0
6/14/26 10:35,Very good,Professional physician assistant I felt I was listened to and not rushed I got the advice I needed Very informative Thank you,The-Good-Practice,Brompton-Health-PCN,Positive,1.0,Consultation Communication and Listening,1.0,Staff Professionalism and Knowledge | Patient Information and Education,"{""Appointment Availability and Lead Times"": 0.02, ""Clinical Assessment and Diagnosis"": 0.07, ""Consultation Communication and Listening"": 0.89, ""Digital Booking and Online Systems"": 0.01, ""Facilities, Cleanliness and Environment"": 0.02, ""Feedback and Complaints Handling"": 0.03, ""Follow-up and Continuity of Care"": 0.04, ""Mental Health Support"": 0.02, ""Overall Service and Practice"": 0.32, ""Patient Information and Education"": 0.82, ""Physical Accessibility"": 0.02, ""Prescriptions and Medication Management"": 0.03, ""Reception Service"": 0.03, ""Referral, Specialist and Hospital Coordination"": 0.02, ""Remote Consultation"": 0.02, ""Respect, Dignity, Privacy and Inclusion"": 0.19, ""Staff Kindness and Empathy"": 0.54, ""Staff Professionalism and Knowledge"": 0.72, ""Telephone Access"": 0.02, ""Tests, Investigations and Results"": 0.02, ""Treatment Effectiveness and Safety"": 0.05, ""Vaccinations and Immunisations"": 0.01, ""Waiting Time at the Surgery"": 0.03, ""Website and Practice Information"": 0.02}",2.58,0.65,0.0,1.0,0.0,1.0
5/29/25 14:01,Very good,Dr PERSON is a very professional and respected doctor As always I had a very good experience with him He showed alot of sympathy and manged to prescribe the right medication for my symptom Thank you,Earls-Court-Surgery,Brompton-Health-PCN,Positive,1.0,Staff Professionalism and Knowledge,0.91,Prescriptions and Medication Management | Staff Kindness and Empathy,"{""Appointment Availability and Lead Times"": 0.02, ""Clinical Assessment and Diagnosis"": 0.24, ""Consultation Communication and Listening"": 0.46, ""Digital Booking and Online Systems"": 0.01, ""Facilities, Cleanliness and Environment"": 0.02, ""Feedback and Complaints Handling"": 0.02, ""Follow-up and Continuity of Care"": 0.08, ""Mental Health Support"": 0.02, ""Overall Service and Practice"": 0.22, ""Patient Information and Education"": 0.05, ""Physical Accessibility"": 0.02, ""Prescriptions and Medication Management"": 0.81, ""Reception Service"": 0.02, ""Referral, Specialist and Hospital Coordination"": 0.02, ""Remote Consultation"": 0.02, ""Respect, Dignity, Privacy and Inclusion"": 0.09, ""Staff Kindness and Empathy"": 0.66, ""Staff Professionalism and Knowledge"": 0.62, ""Telephone Access"": 0.02, ""Tests, Investigations and Results"": 0.02, ""Treatment Effectiveness and Safety"": 0.55, ""Vaccinations and Immunisations"": 0.01, ""Waiting Time at the Surgery"": 0.02, ""Website and Practice Information"": 0.02}",2.87,0.89,0.0,1.0,0.0,1.0
9/24/24 8:24,Very good,I feel happy and grateful with your services,Stanhope-Mews-Surgery,Brompton-Health-PCN,Positive,1.0,Overall Service and Practice,1.0,,"{""Appointment Availability and Lead Times"": 0.02, ""Clinical Assessment and Diagnosis"": 0.02, ""Consultation Communication and Listening"": 0.03, ""Digital Booking and Online Systems"": 0.02, ""Facilities, Cleanliness and Environment"": 0.02, ""Feedback and Complaints Handling"": 0.02, ""Follow-up and Continuity of Care"": 0.02, ""Mental Health Support"": 0.04, ""Overall Service and Practice"": 0.41, ""Patient Information and Education"": 0.02, ""Physical Accessibility"": 0.01, ""Prescriptions and Medication Management"": 0.02, ""Reception Service"": 0.03, ""Referral, Specialist and Hospital Coordination"": 0.02, ""Remote Consultation"": 0.02, ""Respect, Dignity, Privacy and Inclusion"": 0.02, ""Staff Kindness and Empathy"": 0.08, ""Staff Professionalism and Knowledge"": 0.03, ""Telephone Access"": 0.02, ""Tests, Investigations and Results"": 0.02, ""Treatment Effectiveness and Safety"": 0.04, ""Vaccinations and Immunisations"": 0.02, ""Waiting Time at the Surgery"": 0.02, ""Website and Practice Information"": 0.02}",2.58,0.65,0.0,1.0,0.0,1.0
3/10/25 16:21,Very good,Quick efficient and no waiting time,The-Chelsea-Practice,Brompton-Health-PCN,Positive,0.99,Waiting Time at the Surgery,0.98,Appointment Availability and Lead Times,"{""Appointment Availability and Lead Times"": 0.68, ""Clinical Assessment and Diagnosis"": 0.02, ""Consultation Communication and Listening"": 0.03, ""Digital Booking and Online Systems"": 0.03, ""Facilities, Cleanliness and Environment"": 0.02, ""Feedback and Complaints Handling"": 0.02, ""Follow-up and Continuity of Care"": 0.02, ""Mental Health Support"": 0.01, ""Overall Service and Practice"": 0.5, ""Patient Information and Education"": 0.02, ""Physical Accessibility"": 0.02, ""Prescriptions and Medication Management"": 0.03, ""Reception Service"": 0.16, ""Referral, Specialist and Hospital Coordination"": 0.02, ""Remote Consultation"": 0.02, ""Respect, Dignity, Privacy and Inclusion"": 0.02, ""Staff Kindness and Empathy"": 0.02, ""Staff Professionalism and Knowledge"": 0.04, ""Telephone Access"": 0.02, ""Tests, Investigations and Results"": 0.04, ""Treatment Effectiveness and Safety"": 0.03, ""Vaccinations and Immunisations"": 0.02, ""Waiting Time at the Surgery"": 0.86, ""Website and Practice Information"": 0.03}",2.11,0.84,0.0,1.0,0.01,0.99
