date,rating,review,pcn,surgery
2026-06-19 10:23:32,Good,There were problems getting my prescription filled.  After several hours it still hadn't been called in and I had to call Health Partners from the pharmacy and wait on hold for a lengthy multiple times while the problem was chased up.  Then I had to wait an additional 10 minutes for it to be sent in.,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-19 10:50:56,Very good,I don’t think so,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-19 11:21:44,Good,make the attachment and submitting files easier,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-19 11:47:27,Very good,No,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-06-19 12:28:59,Very good,No,Brompton-Health-PCN,The-Good-Practice
2026-06-19 14:16:10,Very good,Everything is fine for me ,Brompton-Health-PCN,The-Chelsea-Practice
2026-06-19 15:35:10,Very good,No nothing. ,Brompton-Health-PCN,The-Good-Practice
2026-06-19 16:24:54,Very good,Nothing,Brompton-Health-PCN,The-Good-Practice
2026-06-19 16:27:15,Very good,Not that I can think of,Brompton-Health-PCN,The-Good-Practice
2026-06-19 18:43:20,Very good,Not at all.,Brompton-Health-PCN,The-Good-Practice
2026-06-19 21:43:55,Good,Jest the appointment take long time to see dr    ,Brompton-Health-PCN,The-Good-Practice
2026-06-19 22:27:00,Very good,The doctor was very thorough with questions and examination,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-20 12:07:33,Very good,No,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-21 07:23:41,Neither good nor poor,"Yes , see above ",Brompton-Health-PCN,Emperors-Gate-Health-Centre
2026-06-21 10:33:13,Very good,No,Brompton-Health-PCN,The-Good-Practice
2026-06-21 10:57:27,Very good,No ,Brompton-Health-PCN,The-Good-Practice
2026-06-21 12:21:50,Very good,Yes....give more help to those who have autism adhd and other mental health disorders also women who have been through domestic abuse and people with post traumatic stress disorder who may not have the time or patience to do this.,Brompton-Health-PCN,The-Good-Practice
2026-06-21 16:11:45,Very good,None. It was amazing.,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-22 04:55:59,Very good,Ni right now thankyou,Brompton-Health-PCN,The-Good-Practice
2026-06-22 05:07:06,Very good,For me all of what I've experienced  in the Earls Court Medical Center is all good.,Brompton-Health-PCN,Earls-Court-Medical-Centre
2026-06-22 08:24:13,Very good,No,Brompton-Health-PCN,Emperors-Gate-Health-Centre
2026-06-22 08:51:36,Good,Not really,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-06-22 08:53:30,Good,كل شيء جيد,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-06-22 08:53:40,Very good,No,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-06-22 08:54:06,Very good,no,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-06-22 08:55:32,Very good,No,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-06-22 08:59:05,Very good,Honestly I was so pleased and relieved ,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-06-22 09:00:52,Very good,Nothing could have been better ,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-06-22 09:06:00,Very good,No,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-06-22 09:07:32,Very good,No satisfied with the service ,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-06-22 09:10:07,Neither good nor poor,Being given an appointment as requested ,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-06-22 09:18:27,Very good,No,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-06-22 09:59:26,Very good,No ,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-06-22 10:30:41,Very good,No,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-06-22 10:45:16,Very good,No todo está muy bien,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-06-22 11:53:50,Very good,"No, it was good thank you.",Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-06-22 12:21:08,Very good,No.,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-06-22 13:15:18,Very good,Nothing  I am immensely grateful.,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-06-22 14:28:44,Very good,No,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-06-22 17:23:22,Very good,More time,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-06-22 17:40:42,Very good,Not at the moment ,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-06-22 19:18:28,Good,Perhaps actual face to face appointment ,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-06-23 07:02:00,Very good,No,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-23 09:07:04,Very good,Coffee ,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-06-23 11:39:12,Very good,Nothing biam immensely grateful.,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-06-23 12:23:26,Very good,No,Brompton-Health-PCN,Emperors-Gate-Health-Centre
2026-06-23 13:27:48,Very good,"Yes, the gp was very nice as well as Nathan",Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-06-23 16:13:45,Very good,Just keep doing a great job,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-06-23 17:09:10,Very good,No,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-06-23 22:14:57,Very good,No,Brompton-Health-PCN,The-Good-Practice
2026-06-24 10:32:28,Very good,No,Brompton-Health-PCN,The-Chelsea-Practice
2026-06-24 10:36:58,Good,It would have been better to contact me as soon as I registered with you to understand my health condition.,Brompton-Health-PCN,The-Chelsea-Practice
2026-06-24 10:53:09,Very good,Improve GP appointment availability ,Brompton-Health-PCN,The-Chelsea-Practice
2026-06-24 10:55:32,Very good,No,Brompton-Health-PCN,The-Chelsea-Practice
2026-06-24 10:57:45,Very good,No,Brompton-Health-PCN,The-Chelsea-Practice
2026-06-24 10:59:41,Good,I don’t find the booking system easy. Having to call at 8am and not being able to book a particular doctor in advance is frustrating. ,Brompton-Health-PCN,The-Good-Practice
2026-06-24 11:13:24,Good,No,Brompton-Health-PCN,The-Chelsea-Practice
2026-06-24 11:15:16,Very good,No.,Brompton-Health-PCN,The-Chelsea-Practice
2026-06-24 11:18:55,Very good,no,Brompton-Health-PCN,The-Chelsea-Practice
2026-06-24 11:27:23,Very good,No they are perfect,Brompton-Health-PCN,The-Chelsea-Practice
2026-06-24 11:56:38,Very good, Nope.,Brompton-Health-PCN,The-Chelsea-Practice
2026-06-24 11:58:54,Very good,No. Excellent practice,Brompton-Health-PCN,The-Chelsea-Practice
2026-06-24 12:06:00,Very good,No,Brompton-Health-PCN,The-Chelsea-Practice
2026-06-24 12:07:05,Very good,No,Brompton-Health-PCN,The-Chelsea-Practice
2026-06-24 12:33:15,Very good,All good thanks you,Brompton-Health-PCN,The-Chelsea-Practice
2026-06-24 13:18:40,Very good,"N/A
",Brompton-Health-PCN,The-Chelsea-Practice
2026-06-24 14:02:56,Very good,No,Brompton-Health-PCN,Emperors-Gate-Health-Centre
2026-06-24 14:03:05,Very good,It’s hot in the waiting area,Brompton-Health-PCN,Emperors-Gate-Health-Centre
2026-06-24 14:05:07,Very good,Online booking of phone appointments. ,Brompton-Health-PCN,Emperors-Gate-Health-Centre
2026-06-24 14:05:50,Very good,Nothing short of another miracle actually in real time with no delays or waiting in queues…..and a bespoke clinician to patient service.,Brompton-Health-PCN,Emperors-Gate-Health-Centre
2026-06-24 14:07:02,Very good,No,Brompton-Health-PCN,Emperors-Gate-Health-Centre
2026-06-24 14:09:22,Very good,No,Brompton-Health-PCN,The-Chelsea-Practice
2026-06-24 14:09:36,Very good,The waiting room is always hot,Brompton-Health-PCN,The-Chelsea-Practice
2026-06-24 14:18:48,Very good,none. Exemplary service,Brompton-Health-PCN,Emperors-Gate-Health-Centre
2026-06-24 15:08:09,Very good,No.,Brompton-Health-PCN,The-Chelsea-Practice
2026-06-24 15:09:08,Good,The initial reluctance to grant me an appointment.,Brompton-Health-PCN,Emperors-Gate-Health-Centre
2026-06-24 16:00:04,Very good,Make it easier to book appointments ,Brompton-Health-PCN,The-Chelsea-Practice
2026-06-24 17:03:51,Very good,Everything is great with this practice.,Brompton-Health-PCN,Emperors-Gate-Health-Centre
2026-06-24 17:41:10,Very good,No,Brompton-Health-PCN,The-Chelsea-Practice
2026-06-24 18:41:33,Very good,"The introduction of Cora Health appears to have added a layer of bureaucracy rather than more efficient care.  For example, they asked me  to complete 3 questionnaires after an appointment had been made. ",Brompton-Health-PCN,Emperors-Gate-Health-Centre
2026-06-24 21:12:49,Very good,No,Brompton-Health-PCN,Emperors-Gate-Health-Centre
2026-06-24 22:46:27,Very poor,Empathetic doctor,Brompton-Health-PCN,The-Chelsea-Practice
2026-06-25 07:10:10,Very good,No. Staff as helpful as they can be. ,Brompton-Health-PCN,The-Chelsea-Practice
2026-06-25 07:48:51,Very good,No.,Brompton-Health-PCN,The-Chelsea-Practice
2026-06-25 11:23:22,Very good,No everything is well organize.,Brompton-Health-PCN,The-Chelsea-Practice
2026-06-25 11:50:11,Very good,No,Brompton-Health-PCN,The-Chelsea-Practice
2026-06-25 12:21:02,Very good,No,Brompton-Health-PCN,The-Chelsea-Practice
2026-06-25 14:02:27,Very poor,Complete incompetence ,Brompton-Health-PCN,Emperors-Gate-Health-Centre
2026-06-25 15:21:18,Very good,Easy way ,Brompton-Health-PCN,Earls-Court-Medical-Centre
2026-06-25 17:16:11,Very good,No,Brompton-Health-PCN,The-Good-Practice
2026-06-25 17:47:26,Very good,No this was a very good experience and made me feel confident about the surgery!,Brompton-Health-PCN,The-Good-Practice
2026-06-25 18:50:02,Very poor,To be seen after a short delay due to the heatwave ,Brompton-Health-PCN,The-Good-Practice
2026-06-25 18:56:54,Very good,No,Brompton-Health-PCN,The-Good-Practice
2026-06-25 19:30:24,Very good,No,Brompton-Health-PCN,The-Good-Practice
2026-06-25 19:46:38,Very good,No,Brompton-Health-PCN,The-Good-Practice
2026-06-25 19:55:53,Very good,Perhaps have more seating available in the waiting area.,Brompton-Health-PCN,The-Good-Practice
2026-06-25 21:23:14,Very good,No,Brompton-Health-PCN,Earls-Court-Medical-Centre
2026-06-26 08:52:53,Very good,No ,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-06-26 09:38:01,Very good,All is good,Brompton-Health-PCN,Earls-Court-Medical-Centre
2026-06-26 12:33:26,Very good,There was a bit of confusion about my appointment. Initially it was supposed to be with a doctor and changed to a nurse appointment. ,Brompton-Health-PCN,Earls-Court-Medical-Centre
2026-06-26 13:51:25,Very good,No,Brompton-Health-PCN,The-Good-Practice
2026-06-26 13:59:44,Good,Otherwise brilliant ,Brompton-Health-PCN,The-Chelsea-Practice
2026-06-26 14:06:06,Good,He could have been on time but with 10 minute appointments scheduled it would have been difficult,Brompton-Health-PCN,The-Chelsea-Practice
2026-06-26 14:15:05,Very good,No,Brompton-Health-PCN,The-Chelsea-Practice
2026-06-26 14:28:05,Very good,No,Brompton-Health-PCN,The-Chelsea-Practice
2026-06-26 14:34:12,Very good,Can’t think of anything ,Brompton-Health-PCN,The-Chelsea-Practice
2026-06-26 14:41:22,Very good,"10 minutes is a little rushed... a lot to take in and 5 more minutes would help with that aspect of consultation.
",Brompton-Health-PCN,The-Chelsea-Practice
2026-06-26 15:26:30,Very good,"I didnt catch the name of the Doctor ,it was not displayed.There are changes at the oractice and this is the 2nd new face I see in 2wks",Brompton-Health-PCN,The-Chelsea-Practice
2026-06-26 17:39:15,Very good,No ,Brompton-Health-PCN,The-Chelsea-Practice
2026-06-26 20:05:49,Very good,Everything was good ( just a long waiting list ) ,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-06-26 21:29:22,Very good,"Thank you very much . The nurse was very pleasant efficient and caring
",Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-06-27 06:48:15,Very good,No,Brompton-Health-PCN,The-Chelsea-Practice
2026-06-27 07:55:41,Very good,I was fully satisfied with the the Good Practise team and their efficiency ,Brompton-Health-PCN,The-Good-Practice
2026-06-27 08:39:56,Good,The same as before,Brompton-Health-PCN,Earls-Court-Medical-Centre
2026-06-27 09:40:38,Very good,N,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-06-27 16:56:48,Very good,No nothing at all. Jane was also really nice and helpful because I am old and only moved to Chelsea fairly recently.  She guided me and was most friendly.,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-27 20:08:51,Neither good nor poor,The text should be made more clear.,Brompton-Health-PCN,Earls-Court-Medical-Centre
2026-06-28 00:13:04,Very good,No,Brompton-Health-PCN,The-Good-Practice
2026-06-28 04:34:02,Very good,"I don’t know with the others but for me services rendered are always good ,
Better Better everyday
Tha staffs and management are nice hepful happy yet ever ready to accommodate everyone",Brompton-Health-PCN,Earls-Court-Medical-Centre
2026-06-28 10:54:47,Good,The recent test results comes fruitful ,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-06-28 15:53:26,Very good,"No, I was treated well by the staff who knew what they were doing so the experience was very good. ",Brompton-Health-PCN,The-Chelsea-Practice
2026-06-29 00:18:35,Very good,Keep up the good work!,Brompton-Health-PCN,Emperors-Gate-Health-Centre
2026-06-29 08:05:33,Very good,A text reminder the day before would be helpful.,Brompton-Health-PCN,The-Chelsea-Practice
2026-06-29 15:10:57,Very good,No,Brompton-Health-PCN,The-Chelsea-Practice
2026-06-29 16:27:24,Poor,The HCA and the GP should surely have suspected the FIRST ECG was anomalous and immediately reassured me and  arranged for the test to repeated.,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-06-30 04:58:42,Very good,No,Brompton-Health-PCN,The-Chelsea-Practice
2026-06-30 08:51:18,Very good,No,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-06-30 10:54:54,Very good,At this point-absolutely nothing?,Brompton-Health-PCN,Earls-Court-Medical-Centre
2026-06-30 11:28:21,Very good,All good for now. Thanks ,Brompton-Health-PCN,Earls-Court-Medical-Centre
2026-06-30 12:38:45,Very poor,Yes,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-07-01 06:04:29,Very good,"My experience was very positive overall. If anything, having a wider choice of appointment times would be helpful, but I understand how busy the practice is. Thank you to everyone for the excellent care and service.",Brompton-Health-PCN,Earls-Court-Surgery
2026-07-01 10:42:01,Very good,No,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-07-01 10:43:16,Poor,Better listening from person ,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-07-01 10:47:31,Very good,No ,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-07-01 11:01:32,Very good,Not really,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-07-01 11:07:41,Very good,No,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-07-01 11:08:34,Very good,Nothing.,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-07-01 11:09:11,Very good,No,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-07-01 11:10:09,Very good,"No, all was very good",Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-07-01 11:40:48,Very good,No all was very good. ,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-07-01 11:42:47,Very poor,"Getting an appointment, or even a phone call",Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-07-01 11:42:59,Very good,No,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-07-01 11:48:04,Very good,no,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
